Time,Order ID,Order Status,Last Name,First Name,Birthday,E-Mail,Delivery Adress,Invoice Adress,Payment Method,Product ID,Product Name,Brand,Product Category,sell price,buy price,quantity,line item price,margin
2021-10-06 10:05:41,ID272407358752324,created,Kessler,Zeru,2008-05-14,Zeru.Kessler@bluewin.ch,"Probsteistrasse 56, 1936 Verbier, Schweiz","Probsteistrasse 56, 1936 Verbier, Schweiz",invoice,P110043,Kleid mit Blumenmuster,Pepe Jeans,Dresses,89,80,7,623,10.11%
2021-10-06 10:04:40,ID444351221014189,created,Gasser,Slah,1973-03-27,Slah.Gasser@hotmail.com,"Schärenmoosstrasse 74, 1856 Corbeyrier, Schweiz","Schärenmoosstrasse 74, 1856 Corbeyrier, Schweiz",credit card,P110051,"Sommerkleid, gelb",Levi's,Dresses,99,95,4,396,4.04%
2021-10-06 10:03:56,ID768294206446687,paid,Walther,Mithuran,1957-09-01,Mithuran.Walther@hotmail.com,"AVENUE 78, 12159 Slingerlands, USA","AVENUE 78, 12159 Slingerlands, USA",credit card,P110004,"Levi's Jeans Boyfriend, Bright",Levi's,Jeans,145,130,3,435,10.34%
2021-10-06 10:03:40,ID315535656479136,created,Schulz,Beke,2003-10-05,Beke.Schulz@bluewin.ch,"Ilanzhofweg 53, 3900 Brig, Schweiz","Ilanzhofweg 53, 3900 Brig, Schweiz",credit card,P110007,"Lauren Jeans Bootcut Fit, Schwarz",Diesel,Jeans,119,105,3,357,11.76%
2021-10-06 10:02:41,ID033778514404750,created,Neuenschwander,Anduena,1947-08-14,Anduena.Neuenschwander@bluewin.ch,"CITY LINE HOUSES BLDG 18 15, 10950 Monroe, USA","CITY LINE HOUSES BLDG 18 15, 10950 Monroe, USA",credit card,P110013,round neck sweater olive,Diesel,Sweaters,57,50,8,456,12.28%
2021-10-06 10:01:46,ID752107447919581,paid,Von arx,Mekeret,1995-01-24,Mekeret.Von arx@gmail.ch,"Leonhard-Ragaz-Weg 33, 7743 Brusio, Schweiz","Leonhard-Ragaz-Weg 33, 7743 Brusio, Schweiz",invoice,P110011,V-Neck Pullover,Diesel,Sweaters,49,40,8,392,18.37%
2021-10-06 10:01:40,ID437990048153412,created,Wirz,Létitia,1984-07-29,Létitia.Wirz@bluewin.ch,"Staudenbühlstrasse 32, 6005 Luzern, Schweiz","Staudenbühlstrasse 32, 6005 Luzern, Schweiz",credit card,P110012,Rundhals Pullover schwarz,Diesel,Sweaters,59,50,6,354,15.25%
2021-10-06 10:01:16,ID892127351564658,paid,Wild,Saikal,1994-01-18,Saikal.Wild@bluewin.ch,"Basteigasse 71, 3372 Wanzwil, Schweiz","Felsberg 73, 8962 Bergdietikon, Schweiz",credit card,P110031,"Lederjacke, dunkel",Diesel,Jackets,199,180,8,1592,9.55%
2021-10-06 10:00:41,ID070922876853885,created,Thoma,Marie-Soleil,2006-01-08,Marie-Soleil.Thoma@bluewin.ch,"Nebelbachweg 68, 8174 Stadel, Schweiz","Nebelbachweg 68, 8174 Stadel, Schweiz",invoice,P110024,"Langarmbluse, einfarbig",Pepe Jeans,Shirts,45,45,1,45,0.00%
2021-10-06 10:00:03,ID627457553687347,delivered,Hodel,Danick,1965-10-14,Danick.Hodel@bluewin.ch,"NGTON STREET PLGD 76, 12910 Altona, USA","ST PROSPECT EXPWY EB EN 47, 13784 Harford, USA",credit card,P110015,round neck sweater grey,Diesel,Sweaters,59,50,8,472,15.25%
2021-10-06 09:59:40,ID946144395514388,created,Becker,Gyöngyi,1985-05-22,Gyöngyi.Becker@gmail.ch,"BROWN PG 32, 11207 Brooklyn, USA","BROWN PG 32, 11207 Brooklyn, USA",credit card,P110049,"evening dress, dark red",Diesel,Dresses,149,120,7,1043,19.46%
2021-10-06 09:58:41,ID910412952874436,created,Kohler,Dolors,1988-11-01,Dolors.Kohler@gmail.ch,"Schlossergasse 92, 3213 Kleinbösingen, Schweiz","Schlossergasse 92, 3213 Kleinbösingen, Schweiz",invoice,P110010,"Straight Cropped Fit, Dunkel",Pepe Jeans,Jeans,99,93,4,396,6.06%
2021-10-06 09:58:29,ID091822456636752,delivered,Winkler,Gergish,1950-11-01,Gergish.Winkler@bluewin.ch,"Einfangstrasse 30, 5625 Kallern, Schweiz","Roggenstrasse 75, 5423 Freienwil, Schweiz",credit card,P110031,"Lederjacke, dunkel",Diesel,Jackets,199,180,3,597,9.55%
2021-10-06 09:57:40,ID917902153621644,created,Rüegg,Shena,2003-07-27,Shena.Rüegg@gmail.com,"Staffelhof 16, 3938 Ausserberg, Schweiz","Goethestrasse 6, 6548 Augio, Schweiz",invoice,P110035,"Blazer, weiss",Levi's,Jackets,119,100,8,952,15.97%
2021-10-06 09:56:40,ID230289833440136,created,Hänni,Jeison,1972-07-07,Jeison.Hänni@gmail.ch,"AMON BETANCES II-13 94, 11023 Great Neck, USA","AMON BETANCES II-13 94, 11023 Great Neck, USA",credit card,P110024,"long sleeve blouse, plain",Pepe Jeans,Shirts,45,45,4,180,0.00%
2021-10-06 09:56:39,ID176813675324641,paid,Bigler,Jutta,1967-04-11,Jutta.Bigler@gmail.ch,"CH COLLEGE ADMIN CENTER 62, 12515 Clintondale, USA","CH COLLEGE ADMIN CENTER 62, 12515 Clintondale, USA",credit card,P110024,"long sleeve blouse, plain",Pepe Jeans,Shirts,45,45,4,180,0.00%
2021-10-06 09:55:40,ID854740413130839,created,Steinmann,Terence,1961-01-08,Terence.Steinmann@hotmail.com,"ANGELO PATRI MIDDLE SCHOOL 97, 12914 Bombay, USA","ANGELO PATRI MIDDLE SCHOOL 97, 12914 Bombay, USA",credit card,P110004,"Levi's Jeans Boyfriend, Bright",Levi's,Jeans,145,130,6,870,10.34%
2021-10-06 09:54:41,ID293884986328994,created,Schumacher,Jasim,2004-03-14,Jasim.Schumacher@hotmail.com,"Kyburgstrasse 22, 1528 Praratoud, Schweiz","Kyburgstrasse 22, 1528 Praratoud, Schweiz",credit card,P110037,"Jeansjacke, dunkelblau",Pepe Jeans,Jackets,129,120,4,516,6.98%
2021-10-06 09:54:34,ID458796944281382,paid,Isler,Vitalija,1990-01-04,Vitalija.Isler@gmail.ch,"GS NECK EXPWY NB ROADBED 63, 10473 Bronx, USA","GS NECK EXPWY NB ROADBED 63, 10473 Bronx, USA",credit card,P110044,"longskirt, light blue",Diesel,Dresses,99,80,5,495,19.19%
2021-10-06 09:53:41,ID796976899344346,created,Sieber,Duska,1940-11-16,Duska.Sieber@bluewin.ch,"Klingenstrasse 54, 1862 Les Mosses, Schweiz","Vorderberg 16, 9050 Appenzell Eggerst., Schweiz",credit card,P110006,725 Jeans Bootcut Fit,Diesel,Jeans,99,90,4,396,9.09%
2021-10-06 09:53:13,ID253080373813054,paid,Glauser,Jorgen,2001-03-18,Jorgen.Glauser@gmail.ch,"LD RYAN BOULEVARD 51, 13342 Garrattsville, USA","LD RYAN BOULEVARD 51, 13342 Garrattsville, USA",credit card,P110003,"Levi's Jeans Boyfriend, Black",Levi's,Jeans,149,130,4,596,12.75%
2021-10-06 09:52:40,ID631111984660694,created,Christen,Ladislaus,1996-02-12,Ladislaus.Christen@gmail.com,"Karl-Stauffer-Strasse 76, 2842 Rossemaison, Schweiz","Karl-Stauffer-Strasse 76, 2842 Rossemaison, Schweiz",credit card,P110011,V-Neck Pullover,Diesel,Sweaters,49,40,3,147,18.37%
2021-10-06 09:51:40,ID681996043833567,created,Schweizer,Thuc,1945-08-25,Thuc.Schweizer@hotmail.com,"Waaggasse 31, 9494 Schaan BZ, Schweiz","Waaggasse 31, 9494 Schaan BZ, Schweiz",credit card,P110026,"Bluse, grün ",Diesel,Shirts,45,35,8,360,22.22%
2021-10-06 09:51:15,ID426941267027122,paid,Ernst,Kellan,1953-10-13,Kellan.Ernst@bluewin.ch,"Kluseggstrasse 42, 3284 Fräschels, Schweiz","Kluseggstrasse 42, 3284 Fräschels, Schweiz",credit card,P110050,"Sommerkleid, weiss",Levi's,Dresses,99,95,5,495,4.04%
2021-10-06 09:50:40,ID966588860836854,created,Näf,Nirushan,1954-07-10,Nirushan.Näf@gmail.ch,"Rebbergstrasse 6, 8867 Niederurnen, Schweiz","Rebbergstrasse 6, 8867 Niederurnen, Schweiz",credit card,P110048,"Abendkleid, dunkelblau",Diesel,Dresses,149,120,3,447,19.46%
2021-10-06 09:50:06,ID805476779440990,paid,Vogt,Jerrine,2002-04-08,Jerrine.Vogt@gmail.com,"N Y YARD 53, 12164 Speculator, USA","N Y YARD 53, 12164 Speculator, USA",credit card,P110051,"Summer dress, yellow",Levi's,Dresses,99,95,9,891,4.04%
2021-10-06 09:49:45,ID552423058313649,paid,Wälti,Giulian,1999-09-19,Giulian.Wälti@gmail.com,"PEZ PLACE 52, 13637 Evans Mills, USA","PEZ PLACE 52, 13637 Evans Mills, USA",credit card,P110047,"evening dress, black",Diesel,Dresses,149,120,7,1043,19.46%
2021-10-06 09:49:40,ID768294206446687,created,Walther,Mithuran,1957-09-01,Mithuran.Walther@hotmail.com,"AVENUE 78, 12159 Slingerlands, USA","AVENUE 78, 12159 Slingerlands, USA",credit card,P110004,"Levi's Jeans Boyfriend, Bright",Levi's,Jeans,145,130,3,435,10.34%
2021-10-06 09:49:30,ID829638890907460,paid,Schoch,Giedré,1963-01-18,Giedré.Schoch@bluewin.ch,"Bederstrasse 71, 1862 La Comballaz, Schweiz","Bederstrasse 71, 1862 La Comballaz, Schweiz",credit card,P110019,"Cardigan mit Taschen, rot",Levi's,Sweaters,69,55,3,207,20.29%
2021-10-06 09:48:45,ID824870160274282,created,Frischknecht,Dijar,1953-06-11,Dijar.Frischknecht@gmail.com,"Nordbrücke 93, 5232 Villigen PSI, Schweiz","Hans-Leibundgut-Garten 64, 1473 Font, Schweiz",invoice,P110045,,Diesel,Dresses,99,80,9,891,19.19%
2021-10-06 09:48:41,ID966150388337815,created,Bigler,Isael,1949-02-10,Isael.Bigler@bluewin.ch,"HERN BOULEVARD WB ROADBED 55, 12419 Cottekill, USA","ECK 1 PROJECTS BLDG 1 27, 13469 Stittville, USA",credit card,P110006,725 Jeans Bootcut Fit,Diesel,Jeans,99,90,1,99,9.09%
2021-10-06 09:48:27,ID250423663667994,paid,Schär,Mohad,1998-02-17,Mohad.Schär@gmail.com,"DANIEL PUJDAK WAY 29, 14591 Wyoming, USA","DANIEL PUJDAK WAY 29, 14591 Wyoming, USA",credit card,P110034,"Blazer, dark blue",Levi's,Jackets,119,100,5,595,15.97%
2021-10-06 09:48:27,ID875461221173726,paid,Hodel,Besart,1978-04-18,Besart.Hodel@gmail.ch,"Altstetterstrasse 62, 3235 Erlach, Schweiz","Altstetterstrasse 62, 3235 Erlach, Schweiz",credit card,P110023,"Langarmbluse, Tierdruck",Pepe Jeans,Shirts,49,45,1,49,8.16%
2021-10-06 09:47:40,ID176813675324641,created,Bigler,Jutta,1967-04-11,Jutta.Bigler@gmail.ch,"CH COLLEGE ADMIN CENTER 62, 12515 Clintondale, USA","CH COLLEGE ADMIN CENTER 62, 12515 Clintondale, USA",credit card,P110024,"long sleeve blouse, plain",Pepe Jeans,Shirts,45,45,4,180,0.00%
2021-10-06 09:46:40,ID315505659393050,created,Merz,Jenushan,1945-10-21,Jenushan.Merz@bluewin.ch,"Veilchenstrasse 23, 8856 Tuggen, Schweiz","Veilchenstrasse 23, 8856 Tuggen, Schweiz",credit card,P110001,"Super Skinny Fit, Schwarz",Pepe Jeans,Jeans,119,110,5,595,7.56%
2021-10-06 09:45:46,ID436635038673001,delivered,Ott,Fatushe,1990-09-06,Fatushe.Ott@gmail.com,"Kantonsschulstrasse 19, 2577 Siselen BE, Schweiz","Kantonsschulstrasse 19, 2577 Siselen BE, Schweiz",credit card,P110019,"Cardigan mit Taschen, rot",Levi's,Sweaters,69,55,2,138,20.29%
2021-10-06 09:45:41,ID412850920362943,created,Schweizer,Hadise,2004-07-05,Hadise.Schweizer@gmail.com,"HTON 08 STREET 44, 12841 Huletts Landing, USA","S STREET EB ENTRANCE I 278 34, 11428 Queens Village, USA",credit card,P110020,Sleevless Vest,Pepe Jeans,Sweaters,79,75,3,237,5.06%
2021-10-06 09:45:36,ID877908044943778,paid,Willi,Noeleen,1985-03-01,Noeleen.Willi@gmail.ch,"LETCHER C CRAWFORD WAY 71, 14094 Lockport, USA","LETCHER C CRAWFORD WAY 71, 14094 Lockport, USA",credit card,P110006,725 Jeans Bootcut Fit,Diesel,Jeans,99,90,2,198,9.09%
2021-10-06 09:45:09,ID251311125367388,paid,Scheidegger,Kanok-On,1995-10-07,Kanok-On.Scheidegger@bluewin.ch,"SIDE HOUSES BUILDING 7 78, 12123 Nassau, USA","SIDE HOUSES BUILDING 7 78, 12123 Nassau, USA",credit card,P110031,"leather jacket, dark",Diesel,Jackets,199,180,2,398,9.55%
2021-10-06 09:44:40,ID187439984044810,created,Beyeler,Azbije,1971-04-20,Azbije.Beyeler@bluewin.ch,"STREET 74, 11576 Roslyn, USA","STREET 74, 11576 Roslyn, USA",credit card,P110023,"long sleeve blouse, animal print",Pepe Jeans,Shirts,49,45,8,392,8.16%
2021-10-06 09:44:26,ID147136848657670,paid,Fischer,Raphaell,1965-07-14,Raphaell.Fischer@bluewin.ch,"Rangierweg 6, 6182 Escholzmatt Zust, Schweiz","Eichhörnliweg 61, 4000 Basel, Schweiz",credit card,P110038,"Jeansjacke, hellblau",Pepe Jeans,Jackets,129,120,3,387,6.98%
2021-10-06 09:44:18,ID805476779440990,created,Vogt,Jerrine,2002-04-08,Jerrine.Vogt@gmail.com,"N Y YARD 53, 12164 Speculator, USA","N Y YARD 53, 12164 Speculator, USA",credit card,P110051,"Summer dress, yellow",Levi's,Dresses,99,95,9,891,4.04%
2021-10-06 09:44:02,ID413322533475953,paid,Sutter,Agnes,1996-05-02,Agnes.Sutter@hotmail.com,"H PARK 68, 10452 Bronx, USA","H PARK 68, 10452 Bronx, USA",credit card,P110020,Sleevless Vest,Pepe Jeans,Sweaters,79,75,8,632,5.06%
2021-10-06 09:43:40,ID954977225032823,created,Etter,Nezija,1957-09-29,Nezija.Etter@hotmail.com,"RANS PARK 29, 14055 East Concord, USA","RANS PARK 29, 14055 East Concord, USA",credit card,P110013,round neck sweater olive,Diesel,Sweaters,57,50,6,342,12.28%
2021-10-06 09:43:38,ID914951406668611,paid,Probst,Mujaser,1948-01-18,Mujaser.Probst@hotmail.com,"RAND HOUSES BUILDING 12 56, 12093 Jefferson, USA","RAND HOUSES BUILDING 12 56, 12093 Jefferson, USA",credit card,P110019,"Cardigan with Pockets, red",Levi's,Sweaters,69,55,2,138,20.29%
2021-10-06 09:42:40,ID227267168123125,created,Eberle,Lia-Sofia,2004-10-26,Lia-Sofia.Eberle@hotmail.com,"91 STREET 78, 12076 Gilboa, USA","91 STREET 78, 12076 Gilboa, USA",invoice,P110021,Cardigan,Pepe Jeans,Sweaters,75,65,8,600,13.33%
2021-10-06 09:41:40,ID552423058313649,created,Wälti,Giulian,1999-09-19,Giulian.Wälti@gmail.com,"PEZ PLACE 52, 13637 Evans Mills, USA","PEZ PLACE 52, 13637 Evans Mills, USA",credit card,P110047,"evening dress, black",Diesel,Dresses,149,120,7,1043,19.46%
2021-10-06 09:41:32,ID429356213582533,paid,Fischer,Evrard,1987-08-09,Evrard.Fischer@bluewin.ch,"A3 31, 6658 Borgnone, Schweiz","A3 31, 6658 Borgnone, Schweiz",credit card,P110034,"Blazer, dunkelblau",Levi's,Jackets,119,100,4,476,15.97%
2021-10-06 09:40:41,ID921109299315403,created,Krähenbühl,Hadassa,1970-10-01,Hadassa.Krähenbühl@gmail.com,"Unionstrasse 81, 1279 Chavannes-Bogis LS, Schweiz","Rellstabweg 36, 8530 Frauenfeld CALL, Schweiz",credit card,P110049,"Abendkleid, dunkelrot",Diesel,Dresses,149,120,1,149,19.46%
2021-10-06 09:39:40,ID413322533475953,created,Sutter,Agnes,1996-05-02,Agnes.Sutter@hotmail.com,"H PARK 68, 10452 Bronx, USA","H PARK 68, 10452 Bronx, USA",credit card,P110020,Sleevless Vest,Pepe Jeans,Sweaters,79,75,8,632,5.06%
2021-10-06 09:39:36,ID738822957262473,paid,Christen,Aulon,1970-03-24,Aulon.Christen@hotmail.com,"Redingstrasse 56, 4501 Solothurn Bahnhof, Schweiz","Redingstrasse 56, 4501 Solothurn Bahnhof, Schweiz",credit card,P110050,"Sommerkleid, weiss",Levi's,Dresses,99,95,8,792,4.04%
2021-10-06 09:39:21,ID485143780565526,paid,Betschart,Mikan,1967-08-24,Mikan.Betschart@gmail.ch,"IS JUMEL COMMUNITY GARDEN 99, 12493 West Park, USA","IS JUMEL COMMUNITY GARDEN 99, 12493 West Park, USA",credit card,P110027,"Blouse, dark red",Diesel,Shirts,45,35,1,45,22.22%
2021-10-06 09:39:08,ID831417737263912,paid,Dubois,Bonny,1950-11-23,Bonny.Dubois@gmail.ch,"STREET I 495 WESTBOUND EN 50, 12059 East Berne, USA","STREET I 495 WESTBOUND EN 50, 12059 East Berne, USA",credit card,P110036,"Balzer, grey",Levi's,Jackets,119,100,6,714,15.97%
2021-10-06 09:39:03,ID590463693443636,paid,Germann,Theepan,1993-02-23,Theepan.Germann@gmail.com,"L ST FDR DRIVE SOUTHBOUND EN 57, 10280 New York City, USA","L ST FDR DRIVE SOUTHBOUND EN 57, 10280 New York City, USA",credit card,P110032,"leather jacket, bright",Diesel,Jackets,199,180,5,995,9.55%
2021-10-06 09:38:41,ID914951406668611,created,Probst,Mujaser,1948-01-18,Mujaser.Probst@hotmail.com,"RAND HOUSES BUILDING 12 56, 12093 Jefferson, USA","RAND HOUSES BUILDING 12 56, 12093 Jefferson, USA",credit card,P110019,"Cardigan with Pockets, red",Levi's,Sweaters,69,55,2,138,20.29%
2021-10-06 09:38:34,ID491769000286217,paid,Moser,Niurca,1972-04-05,Niurca.Moser@gmail.ch,"LASTON PARKWAY OVER BCIP NB 57, 13794 Killawog, USA","LASTON PARKWAY OVER BCIP NB 57, 13794 Killawog, USA",credit card,P110045,"longskirt, light green",Diesel,Dresses,99,80,6,594,19.19%
2021-10-06 09:38:01,ID052385255099665,paid,Favre,Lubin,1950-03-27,Lubin.Favre@gmail.ch,"Calandastrasse 37, 3317 Mülchi, Schweiz","Calandastrasse 37, 3317 Mülchi, Schweiz",credit card,P110027,"Bluse, dunkelrot",Diesel,Shirts,45,35,9,405,22.22%
2021-10-06 09:37:41,ID029346044163842,created,Mouse,Gunasegaram,1958-02-09,Gunasegaram.Mouse@gmail.ch,"Hammerstrasse 47, 7416 Almens, Schweiz","Hammerstrasse 47, 7416 Almens, Schweiz",invoice,P110031,"Lederjacke, dunkel",Diesel,Jackets,199,180,8,1592,9.55%
2021-10-06 09:37:01,ID545936428373381,paid,Iten,Danay,2007-05-15,Danay.Iten@gmail.ch,"Glatttalstrasse 86, 1862 Les Mosses, Schweiz","Glatttalstrasse 86, 1862 Les Mosses, Schweiz",credit card,P110012,Rundhals Pullover schwarz,Diesel,Sweaters,59,50,3,177,15.25%
2021-10-06 09:36:40,ID251311125367388,created,Scheidegger,Kanok-On,1995-10-07,Kanok-On.Scheidegger@bluewin.ch,"SIDE HOUSES BUILDING 7 78, 12123 Nassau, USA","SIDE HOUSES BUILDING 7 78, 12123 Nassau, USA",credit card,P110031,"leather jacket, dark",Diesel,Jackets,199,180,2,398,9.55%
2021-10-06 09:36:20,ID441640875790693,paid,Forster,Magfiret,1987-06-07,Magfiret.Forster@gmail.ch,"278 EXIT 36 WEST WESTBOUND 12, 12553 New Windsor, USA","278 EXIT 36 WEST WESTBOUND 12, 12553 New Windsor, USA",credit card,P110027,"Blouse, dark red",Diesel,Shirts,45,35,3,135,22.22%
2021-10-06 09:35:41,ID402000487060369,created,Schwab,Neelesh,1978-10-23,Neelesh.Schwab@hispeed.ch,"Schrennengasse 4, 4117 Burg im Leimental, Schweiz","Schrennengasse 4, 4117 Burg im Leimental, Schweiz",credit card,P110024,,Pepe Jeans,Shirts,45,45,9,405,0.00%
2021-10-06 09:35:40,ID487262295699433,created,Jäger,Gentrita,2008-06-18,Gentrita.Jäger@gmail.ch,"Am Wettingertobel 8, 6242 Wauwil, Schweiz","Am Wettingertobel 8, 6242 Wauwil, Schweiz",credit card,P110029,"Lange Bluse, blau",Diesel,Shirts,69,63,2,138,8.70%
2021-10-06 09:34:40,ID840531103825715,created,Felder,Achchuthan,2000-11-29,Achchuthan.Felder@gmail.com,"Linthescherhof 89, 6280 Urswil, Schweiz","Linthescherhof 89, 6280 Urswil, Schweiz",credit card,P110032,"Lederjacke, hell",Diesel,Jackets,199,180,8,1592,9.55%
2021-10-06 09:34:06,ID429042739334843,paid,Wüthrich,Sezin,1979-08-17,Sezin.Wüthrich@gmail.com,"RSTATE 678 NB EXIT 1 A 89, 11784 Selden, USA","RSTATE 678 NB EXIT 1 A 89, 11784 Selden, USA",credit card,P110038,"jeans jacket, light blue",Pepe Jeans,Jackets,129,120,9,1161,6.98%
2021-10-06 09:33:44,ID253515913895594,paid,Lutz,Sidsel,2003-04-21,Sidsel.Lutz@bluewin.ch,"Regulastrasse 72, 3401 Burgdorf, Schweiz","Regulastrasse 72, 3401 Burgdorf, Schweiz",credit card,P110009,"Straight Cropped Fit, Hell",Pepe Jeans,Jeans,99,95,1,99,4.04%
2021-10-06 09:33:40,ID863766955147167,created,Frei,Linara,1965-03-10,Linara.Frei@gmail.ch,"N BL NORTH 84, 14522 Palmyra, USA","ZU CAMPOS PROJECTS BLDG 4 40, 11520 Freeport, USA",credit card,P110003,"Levi's Jeans Boyfriend, Black",Levi's,Jeans,149,130,5,745,12.75%
2021-10-06 09:33:15,ID866162319445035,paid,Jäggi,Veneranda,1978-08-09,Veneranda.Jäggi@gmail.com,"COLLEGE PARK HALL 78, 14109 Niagara University, USA","COLLEGE PARK HALL 78, 14109 Niagara University, USA",credit card,P110049,"evening dress, dark red",Diesel,Dresses,149,120,5,745,19.46%
2021-10-06 09:32:40,ID590463693443636,created,Germann,Theepan,1993-02-23,Theepan.Germann@gmail.com,"L ST FDR DRIVE SOUTHBOUND EN 57, 10280 New York City, USA","L ST FDR DRIVE SOUTHBOUND EN 57, 10280 New York City, USA",credit card,P110032,"leather jacket, bright",Diesel,Jackets,199,180,5,995,9.55%
2021-10-06 09:31:41,ID829638890907460,created,Schoch,Giedré,1963-01-18,Giedré.Schoch@bluewin.ch,"Bederstrasse 71, 1862 La Comballaz, Schweiz","Bederstrasse 71, 1862 La Comballaz, Schweiz",credit card,P110019,"Cardigan mit Taschen, rot",Levi's,Sweaters,69,55,3,207,20.29%
2021-10-06 09:30:41,ID398452562724749,created,Fontana,Raimondo,1980-04-13,Raimondo.Fontana@hotmail.com,"KLYN NAVY YARD BUILDING 594 62, 12527 Glenham, USA","RODRIGUEZ AVENUE 50, 10119 New York City, USA",credit card,P110001,"Super Skinny Fit, Black",Pepe Jeans,Jeans,119,110,6,714,7.56%
2021-10-06 09:29:50,ID280490939972646,paid,Probst,Jaris,1998-06-17,Jaris.Probst@bluewin.ch,"STREET 97, 14475 Ionia, USA","STREET 97, 14475 Ionia, USA",credit card,P110020,Sleevless Vest,Pepe Jeans,Sweaters,79,75,8,632,5.06%
2021-10-06 09:29:40,ID491769000286217,created,Moser,Niurca,1972-04-05,Niurca.Moser@gmail.ch,"LASTON PARKWAY OVER BCIP NB 57, 13794 Killawog, USA","LASTON PARKWAY OVER BCIP NB 57, 13794 Killawog, USA",credit card,P110045,"longskirt, light green",Diesel,Dresses,99,80,6,594,19.19%
2021-10-06 09:29:19,ID688753540121106,paid,Gehrig,Ranjini,1972-06-04,Ranjini.Gehrig@bluewin.ch,"IS U ZECKENDORF HEALTH CTR 50, 13045 Cortland, USA","IS U ZECKENDORF HEALTH CTR 50, 13045 Cortland, USA",credit card,P110005,"Levi's Jeans Boyfriend, Blue",Levi's,Jeans,149,130,7,1043,12.75%
2021-10-06 09:28:40,ID602307470500610,created,Mathys,Savanna,1965-05-29,Savanna.Mathys@gmail.com,"OLN TUNNEL BUS APPROACH 29, 12063 East Schodack, USA","OLN TUNNEL BUS APPROACH 29, 12063 East Schodack, USA",credit card,P110016,Short Sleeve Sweatshirt,Levi's,Sweaters,45,40,8,360,11.11%
2021-10-06 09:27:40,ID485479275252427,created,Schär,Güner,1977-10-28,Güner.Schär@bluewin.ch,"45 STREET BR APPR WB ROADBED 11, 14787 Westfield, USA","45 STREET BR APPR WB ROADBED 11, 14787 Westfield, USA",credit card,P110031,"leather jacket, dark",Diesel,Jackets,199,180,5,995,9.55%
2021-10-06 09:26:41,ID441640875790693,created,Forster,Magfiret,1987-06-07,Magfiret.Forster@gmail.ch,"278 EXIT 36 WEST WESTBOUND 12, 12553 New Windsor, USA","278 EXIT 36 WEST WESTBOUND 12, 12553 New Windsor, USA",credit card,P110027,"Blouse, dark red",Diesel,Shirts,45,35,3,135,22.22%
2021-10-06 09:26:27,ID475278350525143,paid,Hirschi,Temesgen,1981-08-25,Temesgen.Hirschi@bluewin.ch,"Bombachsteig 12, 1804 Corsier-sur-Vevey, Schweiz","Bombachsteig 12, 1804 Corsier-sur-Vevey, Schweiz",credit card,P110024,"Langarmbluse, einfarbig",Pepe Jeans,Shirts,45,45,1,45,0.00%
2021-10-06 09:26:13,ID875461221173726,created,Hodel,Besart,1978-04-18,Besart.Hodel@gmail.ch,"Altstetterstrasse 62, 3235 Erlach, Schweiz","Altstetterstrasse 62, 3235 Erlach, Schweiz",credit card,P110023,"Langarmbluse, Tierdruck",Pepe Jeans,Shirts,49,45,1,49,8.16%
2021-10-06 09:25:40,ID080628191579389,created,Stettler,Armela,1940-09-25,Armela.Stettler@bluewin.ch,"FIGHTER GORMLEY WAY 66, 10801 New Rochelle, USA","FIGHTER GORMLEY WAY 66, 10801 New Rochelle, USA",invoice,P110010,"Straight Cropped Fit, Dark",Pepe Jeans,Jeans,99,93,7,693,6.06%
2021-10-06 09:24:41,ID246386740047361,created,Bühler,Lorena,1982-04-17,Lorena.Bühler@gmail.ch,"Loorentorweg 19, 1307 Lussery-Villars, Schweiz","Loorentorweg 19, 1307 Lussery-Villars, Schweiz",credit card,P110029,"Lange Bluse, blau",Diesel,Shirts,69,63,9,621,8.70%
2021-10-06 09:23:54,ID000821532502801,paid,Iten,Merret,1996-04-23,Merret.Iten@hotmail.com,"Känzelistrasse 69, 3068 Utzigen, Schweiz","Känzelistrasse 69, 3068 Utzigen, Schweiz",credit card,P110048,"Abendkleid, dunkelblau",Diesel,Dresses,149,120,4,596,19.46%
2021-10-06 09:23:40,ID052385255099665,created,Favre,Lubin,1950-03-27,Lubin.Favre@gmail.ch,"Calandastrasse 37, 3317 Mülchi, Schweiz","Calandastrasse 37, 3317 Mülchi, Schweiz",credit card,P110027,"Bluse, dunkelrot",Diesel,Shirts,45,35,9,405,22.22%
2021-10-06 09:22:40,ID352740961035419,created,Stutz,Mamie,1954-09-14,Mamie.Stutz@gmail.ch,"179 72, 10111 New York City, USA","179 72, 10111 New York City, USA",credit card,P110028,short Sleeve Blouse,Diesel,Shirts,59,50,7,413,15.25%
2021-10-06 09:22:29,ID876642716502455,paid,Koch,Ivanka,1996-10-29,Ivanka.Koch@gmail.com,"Buchensteig 48, 5643 Meienberg, Schweiz","Buchensteig 48, 5643 Meienberg, Schweiz",credit card,P110001,"Super Skinny Fit, Schwarz",Pepe Jeans,Jeans,119,110,2,238,7.56%
2021-10-06 09:21:40,ID254119740743963,created,Miller,Kamla,1951-04-19,Kamla.Miller@hotmail.com,"R DEEGAN EP SB EN E 135 ST 89, 12148 Rexford, USA","R DEEGAN EP SB EN E 135 ST 89, 12148 Rexford, USA",credit card,P110030,"long blouse, light blue",Diesel,Shirts,69,63,6,414,8.70%
